;OBJECTID;LAND;BEZ;LOR;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
193;114130;11;7;7050501;2018;3;15;5;3;2;2;0;0;1;0;0;1;0;0;797698,0725;5818764,377;13,38037403;52,43782349
194;114131;11;9;9010401;2018;11;16;2;3;2;6;2;0;1;0;0;0;0;0;805639,7966;5818893,214;13,49696182;52,43459822
195;114132;11;1;1044203;2018;9;3;7;2;9;1;2;0;1;0;0;0;1;0;796042,4969;5831377,538;13,36729936;52,55178826
196;114133;11;2;2040502;2018;8;18;6;3;8;1;0;0;1;0;0;0;0;0;801159,6146;5827832,497;13,43933198;52,51720857
197;114134;11;2;2040701;2018;6;18;7;3;2;6;0;0;1;0;0;0;0;0;800584,7437;5827894,782;13,43094176;52,518084
198;114135;11;12;12103219;2018;6;19;7;3;0;1;0;0;0;0;1;0;0;0;795763,3494;5832708,436;13,36438027;52,5638701
199;114136;11;11;11030721;2018;6;17;2;3;5;2;0;1;1;0;0;0;0;0;803768,0676;5827581,825;13,47742678;52,5135153
200;114137;11;2;2050803;2018;8;7;4;2;6;4;0;0;1;1;0;0;0;0;801846,1961;5826223,759;13,44796075;52,50240978
201;114138;11;1;1011201;2018;5;8;5;3;2;4;0;1;0;1;0;0;0;0;797086,4113;5826738,581;13,37850496;52,50963693
202;114139;11;4;4020313;2018;4;9;4;3;3;2;0;0;1;0;1;0;0;0;790529,9636;5826377,366;13,28185624;52,5099301
203;114140;11;4;4041133;2018;12;14;7;3;2;6;0;0;1;0;0;0;0;0;790548,0705;5825159,412;13,28105941;52,49900142
204;114141;11;2;2050602;2018;9;9;6;3;5;2;0;1;1;0;0;0;0;0;803082,7453;5827634,798;13,46740703;52,51437131
205;114142;11;1;1011204;2018;9;20;7;3;1;5;2;1;1;0;0;0;1;0;798349,2259;5826953,001;13,39724929;52,51086976
206;114143;11;3;3040513;2018;7;21;5;3;5;3;2;1;1;0;0;0;0;0;798015,7414;5833646,588;13,39835408;52,57105112
207;114144;11;2;2050602;2018;3;10;3;3;6;4;0;1;0;1;0;0;0;0;802921,0509;5827668,071;13,46506183;52,51475935
208;114145;11;3;3020209;2018;7;10;6;3;2;6;0;0;1;0;1;0;0;0;798161,5328;5834712,03;13,40145701;52,58052142
209;114146;11;1;1033203;2018;3;13;3;3;3;6;0;0;1;0;0;0;0;0;796343,923;5830077,937;13,37057247;52,5399748
210;114147;11;3;3061332;2018;5;14;6;3;5;2;0;1;1;0;0;0;0;0;799968,493;5830202,416;13,42396899;52,53910744
211;114148;11;7;7010104;2018;2;16;4;3;6;4;0;0;1;1;0;0;0;0;796077,5343;5825507,108;13,3625878;52,49914639
212;114149;11;1;1011204;2018;11;19;5;3;2;6;2;0;1;0;0;0;0;0;798529,6556;5826983,066;13,39992702;52,51104054
213;114150;11;4;4010101;2018;9;5;2;3;2;6;0;0;1;0;0;0;0;0;790533,2912;5828598,488;13,28384512;52,52984077
214;114151;11;9;8010510;2018;8;8;7;3;3;6;0;0;1;0;0;1;0;0;802638,8571;5821722,572;13,45551702;52,4616266
215;114152;11;4;4030623;2018;3;9;2;3;0;1;0;1;0;0;0;0;0;2;792853,0661;5826761,234;13,31632696;52,51212916
216;114153;11;4;4010103;2018;10;10;3;3;2;6;0;0;1;0;0;0;0;0;791503,0404;5829136,124;13,29857167;52,53414287
217;114154;11;2;2050602;2018;8;14;5;3;2;6;0;0;1;0;0;0;0;0;802141,3294;5827765,783;13,45369522;52,51606764
218;114155;11;4;4030622;2018;4;14;6;3;5;2;0;0;1;0;0;0;0;0;792270,9198;5826684,68;13,30770592;52,51175511
219;114156;11;7;7050506;2018;4;18;6;2;5;2;0;0;1;0;1;0;0;0;798861,0826;5817212,953;13,3960456;52,42328254
220;114157;11;2;2020202;2018;6;17;6;3;5;2;0;1;1;0;0;0;0;0;797877,5913;5825437,821;13,38896468;52,49754575
221;114158;11;4;4041137;2018;12;22;6;2;0;1;2;0;0;0;1;0;0;1;791293,3849;5824579,757;13,29150086;52,4934075
222;114159;11;1;1011303;2018;9;17;1;3;2;6;0;0;1;0;1;0;0;1;798822,4;5828036,17;13,40517361;52,52031985
223;114160;11;2;2020201;2018;9;18;3;3;2;6;0;0;1;0;1;0;0;0;796864,1622;5825936,853;13,37452489;52,50257126
224;114161;11;3;3071639;2018;6;17;2;3;5;3;0;1;0;0;0;0;0;0;800559,2471;5829820,648;13,4323079;52,53536007
225;114162;11;2;2050602;2018;7;10;6;3;5;2;0;1;1;0;0;0;0;0;802042,748;5828020,865;13,45247843;52,51840854
226;114163;11;4;4020208;2018;5;19;7;3;2;6;0;0;1;0;0;0;0;0;787867,772;5825952,715;13,24237077;52,50753431
227;114164;11;3;3061429;2018;2;17;4;3;6;4;1;0;1;1;0;0;0;0;801319,7984;5831009,203;13,44456493;52,54559323
228;114165;11;10;10010204;2018;11;18;6;2;6;2;2;0;1;1;0;0;0;0;808683,4601;5832832,391;13,55450777;52,55781022
229;114167;11;9;9020601;2018;10;16;3;3;0;2;0;0;1;0;0;0;1;0;805422,1785;5822296,704;13,49688265;52,46522384
230;114168;11;2;2040502;2018;8;15;2;2;4;7;0;1;0;0;0;0;0;0;801123,9734;5827836,216;13,43881168;52,51726158
231;114169;11;7;7050502;2018;4;9;1;3;3;6;0;0;1;0;0;0;0;0;797851,2078;5818952,382;13,38278766;52,43942538
232;114170;11;3;3061429;2018;4;18;1;3;6;7;0;1;0;1;0;0;0;1;801394,346;5831072,51;13,44571838;52,54611943
233;114171;11;12;4010101;2018;5;7;2;3;3;6;0;0;1;0;0;1;0;0;791530,338;5830666,24;13,30031566;52,54784546
234;114172;11;12;12103219;2018;10;17;3;3;6;4;1;0;1;1;0;0;0;0;795615,6097;5833093,034;13,36254975;52,56739789
235;114173;11;4;4020208;2018;2;14;4;3;2;6;0;0;1;0;0;0;0;0;788285,5286;5826020,279;13,24856748;52,50791945
236;114174;11;2;2050602;2018;11;23;6;3;2;6;2;0;1;0;0;0;0;1;802496,8431;5827695,213;13,45885426;52,51523806
237;114175;11;1;1044203;2018;9;8;3;3;2;6;0;1;1;0;0;0;0;0;795931,1848;5831683,352;13,36593503;52,55459007
238;114176;11;6;6030503;2018;8;12;4;2;5;2;0;1;1;0;0;0;0;0;789578,155;5817961,421;13,26056446;52,43498453
239;114177;11;1;1011303;2018;6;20;4;3;0;3;0;1;0;0;1;0;0;0;798797,8649;5827986,019;13,40476803;52,51988376
240;114178;11;12;12103219;2018;7;17;3;2;6;4;0;0;1;1;0;0;0;0;795707,234;5832853,946;13,36368451;52,56520493
241;114179;11;2;2050803;2018;6;9;5;2;6;4;0;0;1;1;0;0;0;0;801894,0677;5826206,349;13,44864808;52,50222726
242;114180;11;9;9020601;2018;5;13;2;3;5;3;0;0;1;0;1;0;0;0;806756,1107;5820983,181;13,51524979;52,4527044
243;114181;11;4;4030622;2018;4;10;1;2;5;2;0;0;1;0;0;0;0;0;792743,7804;5826742,675;13,31470485;52,51202144
244;114182;11;4;4030622;2018;12;22;7;2;6;2;2;0;1;1;0;0;0;1;792094,212;5826655,046;13,30508345;52,51158411
245;114183;11;4;4030623;2018;10;13;3;3;6;7;0;1;0;1;0;0;0;0;793317,783;5826837,975;13,32322284;52,51256741
246;114184;11;7;7030303;2018;2;10;4;3;5;3;0;0;1;0;0;1;0;0;795811,2682;5822635,031;13,35612777;52,4735449
247;114185;11;2;2020202;2018;7;11;2;3;5;2;0;1;0;0;0;0;1;0;797898,1027;5825433,636;13,38926219;52,49749705
248;114186;11;6;6030501;2018;4;15;3;3;1;1;0;0;1;0;0;0;0;0;788074,4897;5817647,873;13,23823673;52,43296739
249;114187;11;11;11030721;2018;7;8;5;3;2;2;0;1;1;0;0;0;0;0;803772,6648;5827581,379;13,47749391;52,51350874
250;114188;11;10;10030726;2018;3;7;3;3;4;6;0;1;0;0;0;0;0;1;808840,8251;5827415,938;13,5517891;52,50918022
251;114189;11;3;3061131;2018;5;8;3;2;5;2;0;1;1;0;0;0;0;0;799165,6677;5830374,713;13,41232218;52,54109314
252;114190;11;4;4030724;2018;10;15;2;3;2;6;0;0;1;0;0;0;1;1;790752,2888;5826324,611;13,28507685;52,5093387
253;114191;11;4;4030417;2018;2;9;4;3;5;2;0;1;1;0;0;0;0;0;791567,6516;5826566,396;13,29726872;52,51107109
254;114192;11;1;1011304;2018;11;8;6;3;0;2;0;1;1;0;0;0;0;0;799828,3532;5828179,672;13,42008463;52,52105395
255;114193;11;1;1033203;2018;9;22;5;3;3;6;2;0;1;0;0;0;0;0;796264,7887;5830000,027;13,36933959;52,53931944
256;114194;11;4;4020310;2018;8;15;4;3;2;6;0;0;0;0;1;0;1;0;790419,5266;5827806,421;13,28148097;52,52280048
257;114195;11;3;3010104;2018;6;16;6;2;0;3;0;0;1;0;1;0;0;0;799900,7748;5839730,402;13,43159481;52,62454612
258;114196;11;9;9010101;2018;6;4;7;3;5;3;1;1;1;0;0;0;0;0;802761,2476;5825342,986;13,46059988;52,49400855
259;114197;11;3;3071633;2018;8;19;2;3;2;6;1;0;1;0;0;0;0;0;800561,7169;5829921,914;13,43243579;52,53626638
260;114198;11;3;3061332;2018;5;14;4;3;6;4;0;0;1;1;0;0;0;0;799626,5647;5830270,102;13,41900354;52,53990224
261;114199;11;3;3061126;2018;4;16;3;3;5;2;0;1;1;0;0;0;0;0;799218,2564;5832064,215;13,41461757;52,55620801
262;114200;11;3;3010101;2018;12;18;3;3;2;6;1;0;1;0;0;1;0;1;803088,259;5840239,633;13,479007;52,62734128
263;114201;11;10;10040830;2018;9;16;4;3;2;6;0;0;1;0;0;0;0;0;811549,3431;5827130,775;13,59130254;52,50508482
264;114202;11;3;3061126;2018;9;20;5;3;3;6;2;1;0;0;0;0;0;0;799240,3042;5831908,537;13,41480148;52,55480048
265;114203;11;2;2040703;2018;7;20;4;3;4;6;1;1;0;0;0;0;0;0;801813,3212;5826358,598;13,44760011;52,50363654
266;114204;11;2;2050602;2018;7;13;4;3;0;1;0;1;0;0;0;0;0;0;802146,2856;5827747,62;13,45375155;52,5159021
267;114205;11;7;7040401;2018;5;17;4;3;5;2;0;1;0;0;0;0;1;0;797772,847;5823603,915;13,38578759;52,48116406
268;114206;11;1;1011204;2018;2;8;4;3;2;6;0;0;1;0;0;0;0;0;798627,798;5827029,868;13,40141086;52,51140634
269;114207;11;4;4051551;2018;11;4;3;3;9;1;2;0;1;0;0;0;0;1;792943,638;5823115,314;13,3144515;52,47939602
270;114208;11;2;2010101;2018;8;17;6;2;6;2;0;0;1;1;0;0;0;0;797855,6154;5825503,8;13,38870092;52,49814918
271;114210;11;3;3061435;2018;10;15;7;3;2;6;0;0;1;0;0;0;0;0;801579,4295;5829021,811;13,44657853;52,52763651
272;114211;11;3;3020209;2018;8;16;4;3;2;6;0;1;1;0;0;0;1;0;797974,4995;5834389,467;13,39841493;52,57773257
273;114212;11;4;7020202;2018;4;15;5;3;2;6;0;0;1;0;0;0;0;1;794678,456;5823130,063;13,33993542;52,4785949
274;114213;11;1;1011303;2018;4;15;5;3;5;3;0;1;1;0;0;0;0;1;799696,8678;5828513,153;13,41845302;52,52411536
275;114214;11;3;3061228;2018;5;17;4;3;5;3;0;1;1;0;0;0;0;0;800201,733;5831112,73;13,42822031;52,54713839
276;114215;11;4;4030417;2018;12;12;4;3;5;2;0;1;1;0;0;0;0;0;791844,9526;5826591,889;13,30136557;52,51115133
277;114216;11;12;12103218;2018;9;15;6;3;3;6;0;0;1;0;1;0;0;0;794486,7292;5834302,595;13,34701669;52,57885248
278;114217;11;1;1044201;2018;9;14;1;2;5;7;0;0;1;0;0;0;0;0;796046,712;5831341,039;13,3673288;52,55145879
279;114218;11;12;12224230;2018;6;11;7;3;3;6;0;0;1;0;1;0;0;0;787562,3312;5838591,448;13,24883772;52,62100705
280;114219;11;4;4030623;2018;7;11;5;3;2;6;0;0;1;0;0;0;0;0;793154,818;5826828,277;13,32081977;52,51256808
281;114220;11;4;4041134;2018;5;11;5;3;2;6;0;0;1;0;0;0;0;0;790907,8218;5824695,415;13,28593879;52,49465001
282;114221;11;6;6010209;2018;2;7;4;3;2;6;0;0;1;0;0;0;0;0;794458,9277;5821601,35;13,33536292;52,46500919
283;114222;11;2;2010101;2018;11;15;4;3;2;6;0;0;1;0;1;0;0;0;797040,3244;5825861,001;13,37704489;52,50179546
284;114223;11;1;1011303;2018;12;19;2;3;3;6;2;0;1;0;0;0;0;1;799704,4787;5828466,141;13,4185225;52,52368979
285;114224;11;3;3061429;2018;10;10;2;3;5;2;0;0;1;0;0;0;0;0;801299,9696;5830993,971;13,44425959;52,54546767
286;114225;11;10;10040830;2018;8;16;7;3;5;7;0;1;1;0;0;0;0;0;811356,0438;5827108,896;13,58844336;52,50499909
287;114226;11;3;3061126;2018;4;21;6;3;5;2;2;1;0;0;0;0;1;0;799238,191;5831932,549;13,41479204;52,55501687
288;114227;11;2;2020202;2018;3;20;4;3;1;5;2;1;1;0;0;0;0;1;797725,0543;5825491,559;13,38677238;52,49811068
289;114228;11;4;4020310;2018;5;16;6;3;2;6;0;0;1;0;0;0;0;0;790412,7688;5828176,674;13,28170499;52,52612342
290;114230;11;12;12214125;2018;10;15;2;3;2;6;0;0;1;0;0;1;0;0;791694,2936;5831012,58;13,30303097;52,55086254
291;114231;11;4;4030417;2018;8;12;5;3;0;7;0;1;0;0;0;0;0;0;790795,3426;5826420,813;13,28579349;52,5101782
292;114232;11;1;1011104;2018;4;22;5;3;1;5;2;0;1;0;0;0;0;0;796213,0138;5825850,29;13,36488299;52,50214918
293;114233;11;10;10010207;2018;4;12;6;3;2;6;0;0;1;0;0;0;0;0;808302,1375;5831980,666;13,54810984;52,55039326
294;114234;11;12;12231101;2018;5;14;5;3;2;6;0;0;1;0;0;0;0;0;792177,9876;5838085,339;13,31637974;52,61400763
295;114235;11;1;1033203;2018;12;17;5;3;2;6;2;0;1;0;0;0;0;1;796276,3204;5830296,552;13,36977355;52,54197121
296;114236;11;1;1011303;2018;9;21;6;3;0;1;2;0;0;0;1;0;0;1;799565,9004;5828272,983;13,41631207;52,52203459
297;114237;11;9;9010101;2018;9;16;2;3;0;2;0;1;1;0;0;0;0;0;802580,7006;5825075,569;13,45770576;52,4917118
298;114238;11;7;7050502;2018;6;16;1;2;0;1;0;1;0;0;0;0;0;0;798192,196;5818900,192;13,38774267;52,43877174
299;114239;11;12;12231101;2018;7;20;6;2;0;1;0;1;0;0;0;0;0;0;792165,4728;5838419,513;13,3164906;52,61701006
300;114240;11;2;2020202;2018;5;19;5;3;5;2;0;1;1;0;0;0;0;0;797899,3794;5825427,685;13,38927562;52,49744301
301;114241;11;1;1044201;2018;2;18;3;3;2;6;2;0;1;0;0;0;0;0;796211,1246;5830876,889;13,36933255;52,54720878
302;114242;11;7;7050502;2018;11;18;5;3;5;2;2;0;1;0;0;0;1;0;798229,0273;5818758,75;13,3881567;52,43748378
303;114244;11;6;6010102;2018;10;11;3;3;2;6;0;0;1;0;0;0;1;0;793556,0903;5820442,887;13,32109267;52,45510977
304;114245;11;4;4030417;2018;8;9;1;2;5;3;0;0;1;0;0;0;0;0;791862,956;5826616,237;13,30165145;52,51135998
305;114246;11;4;4030417;2018;4;11;7;3;3;6;0;0;1;0;0;0;0;0;790958,754;5826465,83;13,28823391;52,51049464
306;114247;11;6;6010101;2018;3;12;6;3;2;5;0;0;1;0;0;0;0;0;793053,7979;5820157,737;13,31347155;52,452823
307;114248;11;10;10030726;2018;5;9;7;3;0;1;0;0;0;0;1;0;0;0;808450,3092;5827455,302;13,54608973;52,50975393
308;114249;11;7;7040405;2018;10;5;3;3;9;1;1;0;1;0;0;0;0;1;799082,7572;5821720,94;13,40333076;52,46356986
309;114250;11;4;4030417;2018;2;13;3;2;6;4;0;0;1;1;0;0;0;0;791360,3166;5826531,714;13,29419188;52,51087095
310;114251;11;3;3040614;2018;11;15;6;3;5;3;1;1;0;0;0;0;1;1;798381,559;5833468,65;13,4035757;52,56925577
311;114252;11;9;9010101;2018;9;13;3;3;2;6;0;0;1;0;0;0;0;0;802595,1342;5825113,354;13,45795202;52,49204246
312;114253;11;12;12103115;2018;8;16;3;3;0;6;0;0;0;0;0;0;1;0;795437,0075;5833521,306;13,36030381;52,57133389
313;114254;11;4;4030724;2018;6;11;4;3;2;6;0;0;0;0;1;0;1;0;790766,5962;5826366,437;13,28532361;52,50970604
314;114255;11;3;3071633;2018;7;16;3;3;0;1;0;1;0;0;0;0;0;0;800128,0305;5830674,114;13,42674035;52,54324756
315;114256;11;11;11030721;2018;6;17;4;3;6;4;0;1;0;1;0;0;0;0;803657,994;5827575,924;13,47580433;52,51352369
316;114257;11;6;6040701;2018;5;11;2;2;3;2;0;1;1;0;0;0;0;0;783871,0011;5815945,978;13,17512891;52,4199052
317;114258;11;3;3040513;2018;4;5;7;3;8;1;1;0;1;0;0;0;0;1;798036,864;5833872,41;13,39886777;52,57306373
318;114259;11;10;10040933;2018;12;17;6;3;6;2;2;0;1;1;0;0;0;1;813535,7298;5827175,332;13,62051479;52,50434634
319;114260;11;5;5020629;2018;10;16;3;2;2;6;0;0;1;0;0;0;0;1;785415,1593;5826207,162;13,20655057;52,51110438
320;114261;11;4;4020208;2018;2;7;3;3;5;2;0;1;1;0;0;0;0;0;787853,286;5825950,417;13,24215594;52,50752135
321;114262;11;10;10040933;2018;7;14;1;3;5;2;0;1;1;0;0;0;0;0;813819,5509;5827138,296;13,6246477;52,50385131
322;114263;11;2;2040502;2018;4;18;2;3;3;6;0;1;0;0;0;0;0;0;801137,7291;5827834,78;13,43901249;52,51724112
323;114264;11;12;12231101;2018;7;14;4;3;6;4;0;0;0;1;0;0;1;0;791851,5989;5839143,018;13,31250623;52,62366461
324;114265;11;12;12304313;2018;3;7;2;3;2;6;0;0;1;0;0;0;0;0;790656,7529;5834939,708;13,29121344;52,58662342
325;114266;11;9;9020601;2018;5;0;2;2;5;3;2;1;1;0;0;0;0;0;806601,454;5821134,833;13,51312024;52,45415033
326;114267;11;7;7040405;2018;10;10;1;3;9;7;0;0;1;0;0;0;0;0;797947,6343;5822323,133;13,38720959;52,46958798
327;114268;11;4;4041239;2018;2;18;2;3;2;6;2;0;1;0;0;0;0;0;792359,8667;5823543,648;13,30625578;52,4835488
328;114269;11;2;2050602;2018;11;17;3;3;6;4;2;0;1;1;0;0;0;0;803611,461;5827579,893;13,47512434;52,51358517
329;114270;11;10;10010204;2018;9;16;5;2;5;3;0;1;1;0;0;0;0;0;808902,141;5833409,639;13,55826051;52,56285932
330;114271;11;3;3061429;2018;8;10;3;3;6;4;0;1;0;1;0;0;0;0;801088,1179;5830717,103;13,44089397;52,54310319
331;114272;11;1;1011102;2018;6;23;6;3;0;1;2;1;0;0;0;0;0;0;795490,1492;5827218,033;13,35547877;52,51480183
332;114273;11;12;12103117;2018;6;17;6;3;5;2;0;1;1;0;0;0;0;0;795797,9356;5832516,575;13,36471798;52,56213147
333;114274;11;2;2050802;2018;8;1;1;3;0;1;2;1;0;0;0;0;0;0;802073,0817;5827198,818;13,45217787;52,51102373
334;114275;11;2;2050602;2018;5;8;4;3;3;6;0;1;0;0;0;0;0;0;802839,5748;5827676,12;13,46387216;52,51487674
335;114276;11;7;7010104;2018;4;19;2;3;6;7;0;0;1;1;0;0;0;0;796082,2317;5825532,085;13,362679;52,49936773
336;114277;11;12;12301203;2018;12;14;3;3;5;2;0;0;1;0;0;0;0;1;794057,128;5835093,138;13,34139643;52,58617143
337;114278;11;3;3020203;2018;9;19;3;3;1;5;2;0;1;0;0;0;1;0;797145,0768;5838927,848;13,39028367;52,61886661
338;114279;11;3;3040513;2018;9;5;5;3;5;2;2;1;1;0;0;0;0;0;798001,0513;5833654,2;13,3981448;52,5711274
339;114280;11;1;1011303;2018;7;9;3;3;5;2;0;0;1;0;0;0;0;0;799220,8656;5827863,447;13,41087344;52,51855315
340;114281;11;6;6030503;2018;7;7;3;2;5;3;0;0;1;0;0;0;0;0;790943,2709;5818749,833;13,28127497;52,44132837
341;114282;11;3;3010104;2018;5;11;3;3;3;6;0;0;1;0;0;1;0;0;800227,0722;5839251,255;13,4359657;52,62007128
342;114283;11;4;4041134;2018;2;16;2;3;2;6;0;0;1;0;0;0;0;0;790743,5382;5824904,201;13,28370799;52,49660933
343;114284;11;7;7010104;2018;11;22;2;3;3;6;2;0;1;0;1;0;0;0;796077,8431;5825508,75;13,36259379;52,49916094
344;114285;11;3;3020209;2018;8;19;5;3;0;1;1;1;0;0;0;0;1;0;798166,7032;5834713,752;13,40153464;52,58053402
345;114287;11;2;2020203;2018;10;11;6;3;3;6;0;0;1;0;1;0;0;0;797752,8391;5824367,825;13,38617619;52,48802256
346;114288;11;1;1011102;2018;8;20;3;2;6;7;1;1;0;1;0;0;0;0;795487,0164;5827229,618;13,35544302;52,51490738
347;114289;11;2;2040502;2018;4;8;3;3;3;6;0;1;1;0;0;0;0;0;801088,6119;5827839,905;13,43829546;52,51731418
348;114290;11;12;12231101;2018;4;6;5;3;5;3;0;1;1;0;0;0;0;0;792115,943;5837984,848;13,31537724;52,61314013
349;114291;11;3;3061126;2018;5;14;4;3;0;7;0;0;0;0;1;0;0;1;799196,9164;5831451,298;13,41375137;52,55072589
350;114292;11;6;6030605;2018;11;16;6;3;2;6;0;0;1;0;0;0;0;0;792461,1896;5819762,952;13,30442998;52,44960119
351;114293;11;3;3061429;2018;12;7;4;3;5;2;0;1;1;0;0;0;0;0;800963,6726;5830518,877;13,43888487;52,54139522
352;114294;11;1;1011303;2018;9;9;5;2;6;4;0;1;0;1;0;0;0;0;799290,1794;5827943,426;13,41196387;52,519232
353;114295;11;4;4020311;2018;8;17;6;3;4;1;0;0;1;0;0;0;0;0;789090,2866;5826148,784;13,26050352;52,50864568
354;114296;11;3;3061332;2018;6;15;6;3;0;3;0;1;1;0;0;0;0;0;799306,3017;5830333,964;13,41435296;52,54065067
355;114297;11;4;4020313;2018;7;17;5;3;3;6;0;0;1;0;1;0;0;0;790607,941;5826124,137;13,2827809;52,50761836
356;114298;11;1;1033203;2018;5;21;4;3;0;1;2;0;0;0;1;0;0;1;796268,511;5830493,963;13,3698348;52,54374505
357;114299;11;12;12214528;2018;2;6;2;3;8;1;1;0;1;0;0;0;0;1;788128,1894;5837401,14;13,25613654;52,61003592
358;114300;11;3;3061434;2018;11;13;3;3;2;6;0;1;1;0;0;0;0;0;800668,6689;5829888,196;13,43397739;52,53590516
359;114301;11;4;4041133;2018;6;15;2;3;2;6;0;0;1;0;0;0;0;0;790490,2443;5825266,074;13,28030299;52,49998843
360;114302;11;2;2050602;2018;12;13;7;3;2;6;0;0;1;0;0;0;0;1;803533,1236;5827604,527;13,47399597;52,51384956
361;114303;11;1;1011303;2018;10;22;1;3;2;6;2;0;1;0;0;0;0;0;799718,0739;5828550,288;13,41879812;52,52443656
362;114304;11;7;7030303;2018;8;14;6;3;0;3;0;0;1;0;0;0;1;0;795822,3059;5822638,833;13,35629317;52,473573
363;114305;11;1;1011303;2018;4;17;5;3;5;7;0;0;1;0;0;0;1;0;799775,645;5828650,691;13,41973466;52,52530486
364;114306;11;2;2050801;2018;3;16;2;3;2;6;0;0;1;0;0;0;0;0;802175,0453;5827699,724;13,45413059;52,51545687
365;114307;11;3;3061126;2018;5;21;5;3;5;3;0;1;1;0;0;0;0;0;799237,9383;5831935,421;13,41479092;52,55504275
366;114308;11;1;1011303;2018;10;16;5;3;0;6;1;1;1;0;0;0;0;0;798912,6368;5828094,123;13,40655166;52,52078986
367;114309;11;1;1011303;2018;2;8;2;3;6;4;0;0;1;1;0;0;0;0;799177,011;5828378,916;13,41069268;52,52319762
368;114310;11;6;6010208;2018;11;15;4;3;2;6;0;0;1;0;1;0;0;0;793694,1227;5820623,048;13,32327668;52,4566507
369;114311;11;7;7050502;2018;9;15;1;3;6;2;0;0;1;1;0;0;0;0;798584,0446;5817936,266;13,39262925;52,42991746
370;114312;11;12;12103218;2018;8;22;6;3;5;3;2;0;1;0;0;0;0;0;794559,2406;5833818,039;13,34765319;52,57446959
371;114313;11;4;4030417;2018;6;17;2;3;2;6;0;0;1;0;0;0;0;0;790815,6678;5826553,001;13,28620765;52,51135243
372;114314;11;3;3020203;2018;7;17;2;3;5;2;0;0;1;0;1;0;0;0;797157,558;5838898,209;13,39044086;52,61859411
373;114315;11;9;9020601;2018;6;13;3;3;3;2;0;1;0;0;0;0;1;0;806521,9732;5821212,702;13,51202572;52,45489279
374;114316;11;10;10010204;2018;5;14;6;3;5;3;0;1;1;0;0;0;0;0;808893,3892;5833387,622;13,55811132;52,56266698
375;114317;11;3;3061429;2018;4;9;5;2;3;6;0;1;0;0;0;0;0;0;801196,1956;5830889,629;13,44263928;52,54458983
376;114318;11;3;3020209;2018;12;19;3;3;6;2;2;0;1;1;0;0;0;1;797966,269;5834631,456;13,39851134;52,57990615
377;114319;11;12;12231101;2018;9;18;7;3;5;2;0;1;1;0;0;0;0;0;792194,022;5838108,315;13,31663618;52,61420498
378;114320;11;4;4020208;2018;7;8;7;2;5;3;0;0;0;0;1;0;1;0;787864,493;5825952,185;13,24232213;52,50753129
379;114321;11;2;3061435;2018;4;13;1;3;6;7;0;0;1;1;0;0;0;0;801662,6539;5828911,826;13,44770181;52,52660466
380;114322;11;1;1011303;2018;7;18;2;3;3;6;0;1;1;0;0;0;1;0;799345,1529;5827991,89;13,41281526;52,51963624
381;114323;11;7;7030303;2018;3;10;5;2;5;3;0;0;1;0;0;1;0;0;795213,2766;5822911,681;13,34759416;52,4763484
382;114324;11;4;4041137;2018;5;10;7;3;2;6;0;0;1;0;1;0;0;0;791656,5051;5824285,172;13,29657635;52,49057266
383;114325;11;10;10030726;2018;10;12;6;2;5;2;0;1;1;0;0;0;0;0;808741,3307;5827422,738;13,55033405;52,50929747
384;114326;11;3;3061126;2018;2;13;1;3;2;6;0;0;1;0;0;0;0;0;799197,9138;5831469,819;13,41378273;52,55089135
385;114327;11;2;2040701;2018;11;19;7;3;6;4;2;0;1;1;0;0;0;0;800477,6556;5827904,067;13,42937668;52,51822623
386;114328;11;12;12103218;2018;9;7;3;3;0;7;0;0;0;0;1;0;0;1;794431,8176;5834402,786;13,34629765;52,57978033
387;114329;11;1;1011202;2018;8;21;1;3;3;6;2;0;1;0;1;0;0;0;797822,9031;5827630,486;13,39012314;52,5172302
388;114330;11;1;1011303;2018;6;9;4;2;0;7;0;1;0;0;0;0;0;0;799760,5423;5828624,861;13,41948943;52,52508164
389;114331;11;2;2050602;2018;10;22;4;3;2;6;2;0;1;0;1;0;0;0;803063,7241;5827636,968;13,46712956;52,51440133
390;114332;11;2;2020203;2018;10;5;1;3;1;1;2;0;1;0;0;0;0;0;797739,4826;5824236,54;13,38586278;52,48685302
391;114333;11;7;7050502;2018;2;19;1;2;2;6;2;0;1;0;1;0;0;0;798631,8443;5817821,084;13,39322736;52,42885889
392;114334;11;4;4041239;2018;11;16;5;3;2;6;1;0;1;0;0;0;0;0;792048,2122;5823852,647;13,30195013;52,48648571
393;114335;11;3;3061435;2018;9;13;2;2;5;2;0;1;0;0;1;0;0;0;801561,0127;5829004,474;13,44629215;52,52749131
394;114336;11;1;1011102;2018;8;20;7;3;1;5;2;0;1;0;0;0;1;0;796296,7926;5827352,062;13,36745043;52,51556566
395;114337;11;6;6040701;2018;6;10;3;3;1;5;0;1;1;0;0;0;0;0;778677,6504;5814935,666;13,09811869;52,41351487
396;114338;11;2;2040701;2018;7;9;2;3;1;5;0;1;0;0;0;0;1;0;800292,9227;5827987,998;13,42673811;52,51908028
